datetime,open,high,low,close,volume
2026-07-31 08:15:00,24395.75,24413.75,24386.0,24402.65,0
2026-07-31 08:45:00,24403.5,24407.05,24357.1,24361.85,0
2026-07-31 09:15:00,24361.65,24399.15,24355.05,24390.2,0
2026-07-31 09:45:00,24391.3,24392.4,24359.65,24366.7,0
2026-08-03 03:45:00,24568.0,24568.0,24515.5,24558.05,0
2026-08-03 04:15:00,24558.45,24581.7,24545.75,24579.2,0
2026-08-03 04:45:00,24579.0,24592.45,24562.7,24583.65,0
2026-08-03 05:15:00,24583.75,24602.4,24579.45,24589.45,0
2026-08-03 05:45:00,24588.95,24600.95,24579.8,24592.3,0
2026-08-03 06:15:00,24592.5,24605.5,24584.8,24601.3,0
2026-08-03 06:45:00,24601.3,24609.45,24584.4,24593.0,0
2026-08-03 07:15:00,24594.65,24602.15,24570.15,24577.7,0
2026-08-03 07:45:00,24578.2,24606.05,24576.05,24596.1,0
2026-08-03 08:15:00,24595.2,24601.15,24581.7,24593.5,0
2026-08-03 08:45:00,24594.5,24602.0,24577.7,24597.55,0
2026-08-03 09:15:00,24598.35,24602.75,24554.2,24573.55,0
2026-08-03 09:45:00,24573.35,24774.3,24573.35,24774.3,0
2026-08-04 03:45:00,24666.65,24666.65,24589.8,24623.6,0
2026-08-04 04:15:00,24623.7,24647.65,24607.45,24615.5,0
2026-08-04 04:45:00,24617.6,24620.75,24578.65,24582.0,0
2026-08-04 05:15:00,24583.95,24593.7,24569.05,24590.9,0
2026-08-04 05:45:00,24591.85,24598.8,24553.9,24555.45,0
2026-08-04 06:15:00,24557.5,24557.5,24496.95,24511.3,0
2026-08-04 06:45:00,24513.4,24524.35,24488.15,24493.35,0
2026-08-04 07:15:00,24495.0,24509.8,24477.35,24479.6,0
2026-08-04 07:45:00,24481.7,24493.45,24453.8,24453.8,0
2026-08-04 08:15:00,24454.8,24468.45,24428.2,24462.35,0
2026-08-04 08:45:00,24463.8,24494.3,24456.3,24456.65,0
2026-08-04 09:15:00,24459.4,24481.45,24443.6,24462.95,0
2026-08-04 09:45:00,24463.45,24614.9,24463.45,24614.9,0
2026-08-05 03:45:00,24669.2,24669.2,24604.95,24627.95,0
2026-08-05 04:15:00,24628.05,24631.7,24581.7,24620.9,0
2026-08-05 04:45:00,24621.25,24621.75,24562.4,24594.4,0
2026-08-05 05:15:00,24594.4,24662.6,24593.9,24631.4,0
2026-08-05 05:45:00,24631.45,24637.65,24586.5,24594.4,0
2026-08-05 06:15:00,24594.4,24595.75,24561.75,24573.6,0
2026-08-05 06:45:00,24572.85,24580.35,24525.95,24532.05,0
2026-08-05 07:15:00,24531.85,24540.1,24508.45,24535.05,0
2026-08-05 07:45:00,24534.95,24559.3,24498.7,24503.15,0
2026-08-05 08:15:00,24502.95,24534.3,24502.1,24513.65,0
